"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","BGN","Bulgarian Lev","0","Units",,,1.5116,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","BGN","Bulgarian Lev","0","Units",,,1.4836,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","BGN","Bulgarian Lev","0","Units",,,1.419,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","BGN","Bulgarian Lev","0","Units",,,1.6084,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","BGN","Bulgarian Lev","0","Units",,,1.7901,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","BGN","Bulgarian Lev","0","Units",,,1.8555,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","BGN","Bulgarian Lev","0","Units",,,1.6308,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","BGN","Bulgarian Lev","0","Units",,,1.7082,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","BGN","Bulgarian Lev","0","Units",,,1.741,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","BGN","Bulgarian Lev","0","Units",,,1.5939,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","BGN","Bulgarian Lev","0","Units",,,1.7269,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","BGN","Bulgarian Lev","0","Units",,,1.8337,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","RON","Romanian Leu","0","Units",,,1.401277,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","RON","Romanian Leu","0","Units",,,1.39965,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","RON","Romanian Leu","0","Units",,,1.487745,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,1.566239,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,1.56714,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,1.537659,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,1.55003,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,1.563593,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,1.606223,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,1.628374,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,1.662866,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,1.596921,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,1.613577,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,1.665591,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,1.660742,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,1.661226,,
"ROU","Romania","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,1.712335,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","BGN","Bulgarian Lev","0","Units",,,0.594647,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","BGN","Bulgarian Lev","0","Units",,,0.63402,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","BGN","Bulgarian Lev","0","Units",,,0.663254,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","BGN","Bulgarian Lev","0","Units",,,0.699894,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","BGN","Bulgarian Lev","0","Units",,,0.722711,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","BGN","Bulgarian Lev","0","Units",,,0.695451,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","BGN","Bulgarian Lev","0","Units",,,0.689364,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","BGN","Bulgarian Lev","0","Units",,,0.678867,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","BGN","Bulgarian Lev","0","Units",,,0.652349,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","BGN","Bulgarian Lev","0","Units",,,0.635544,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","BGN","Bulgarian Lev","0","Units",,,0.642216,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","BGN","Bulgarian Lev","0","Units",,,0.624327,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","BGN","Bulgarian Lev","0","Units",,,0.642662,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","BGN","Bulgarian Lev","0","Units",,,0.649255,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","BGN","Bulgarian Lev","0","Units",,,0.657153,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","BGN","Bulgarian Lev","0","Units",,,0.671514,,
"BGR","Bulgaria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","BGN","Bulgarian Lev","0","Units",,,0.694276,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.615208,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.606914,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.604667,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.594618,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.590279,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.581156,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.569492,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.56198,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.548583,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.53637,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.533239,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.51633,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.51444,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.51316,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.506184,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.512545,,
"HRV","Croatia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.522254,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","RON","Romanian Leu","0","Units",,,1.642174,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","RON","Romanian Leu","0","Units",,,1.695396,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","RON","Romanian Leu","0","Units",,,1.778495,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,1.846357,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,1.880491,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,1.850583,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,1.847508,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,1.872925,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,1.883969,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,1.888868,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,1.907647,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,1.819649,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,1.875956,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,1.914269,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,1.899528,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,1.944828,,
"ROU","Romania","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,1.979269,,
"MLT","Malta","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.572729,,
"MLT","Malta","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.5717,,
"MLT","Malta","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.568046,,
"MLT","Malta","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.571554,,
"MLT","Malta","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.569426,,
